Actual,Predicted,MSE,MAE,Pseudo_r2
-2.1450459652706844,4.748094617682227,14.95176397032053,3.0193376356252632,-0.8287073302520533
2.0366598778004072,-2.5568440861107504,14.95176397032053,3.0193376356252632,-0.8287073302520533
-0.3468208092485549,-2.8710588284149843,14.95176397032053,3.0193376356252632,-0.8287073302520533
0.7118311242022582,1.984145334375497,14.95176397032053,3.0193376356252632,-0.8287073302520533
-2.372393961179008,4.75025516235873,14.95176397032053,3.0193376356252632,-0.8287073302520533
-6.184759916492693,3.3523735362783995,14.95176397032053,3.0193376356252632,-0.8287073302520533
0.7984031936127743,1.186038358926741,14.95176397032053,3.0193376356252632,-0.8287073302520533
3.6194895591647334,1.7763313171725739,14.95176397032053,3.0193376356252632,-0.8287073302520533
-3.704606385571533,-0.4972154507121214,14.95176397032053,3.0193376356252632,-0.8287073302520533
4.835542464408444,6.088596035944621,14.95176397032053,3.0193376356252632,-0.8287073302520533
0.47287899860917937,2.0244616496453256,14.95176397032053,3.0193376356252632,-0.8287073302520533
-0.39603960396039606,-0.2457469112027288,14.95176397032053,3.0193376356252632,-0.8287073302520533
3.1347962382445136,-0.34207936212579937,14.95176397032053,3.0193376356252632,-0.8287073302520533
-1.2655024044545684,0.013296436870799214,14.95176397032053,3.0193376356252632,-0.8287073302520533
-2.177476000936549,5.791757591476127,14.95176397032053,3.0193376356252632,-0.8287073302520533
1.495016611295681,-0.7086534850849793,14.95176397032053,3.0193376356252632,-0.8287073302520533
0.9145129224652087,-2.9156607422697913,14.95176397032053,3.0193376356252632,-0.8287073302520533
0.21710811984368217,-2.9453746132318988,14.95176397032053,3.0193376356252632,-0.8287073302520533
1.9482184055370415,-1.6778935429545845,14.95176397032053,3.0193376356252632,-0.8287073302520533
3.614169459071326,4.0039013298260056,14.95176397032053,3.0193376356252632,-0.8287073302520533
-3.491543917075832,0.08279038820800338,14.95176397032053,3.0193376356252632,-0.8287073302520533
-2.955082742316785,-3.112638981207734,14.95176397032053,3.0193376356252632,-0.8287073302520533
-2.166377816291161,-0.8296365833559466,14.95176397032053,3.0193376356252632,-0.8287073302520533
1.5338194619059593,-1.8755662810800033,14.95176397032053,3.0193376356252632,-0.8287073302520533
-3.372603372603373,3.399659751598682,14.95176397032053,3.0193376356252632,-0.8287073302520533
3.306953080836631,0.6269722530555062,14.95176397032053,3.0193376356252632,-0.8287073302520533
4.993909866017052,-2.565274469276684,14.95176397032053,3.0193376356252632,-0.8287073302520533
3.731178033658104,0.7376205779887689,14.95176397032053,3.0193376356252632,-0.8287073302520533
0.9162951956414067,1.498925300072249,14.95176397032053,3.0193376356252632,-0.8287073302520533
3.3468802295003584,5.945234340238172,14.95176397032053,3.0193376356252632,-0.8287073302520533
-2.024623803009576,0.3955403563436997,14.95176397032053,3.0193376356252632,-0.8287073302520533
0.7347254447022429,-1.7682302455654586,14.95176397032053,3.0193376356252632,-0.8287073302520533
4.696338990287117,2.7825740521264186,14.95176397032053,3.0193376356252632,-0.8287073302520533
1.3742331288343559,1.744730099998097,14.95176397032053,3.0193376356252632,-0.8287073302520533
1.4804533888503355,6.152567112828919,14.95176397032053,3.0193376356252632,-0.8287073302520533
0.6422786931024853,0.07471707452556015,14.95176397032053,3.0193376356252632,-0.8287073302520533
0.7677543186180422,-2.07021604609414,14.95176397032053,3.0193376356252632,-0.8287073302520533
1.0092771944132939,0.970726184489964,14.95176397032053,3.0193376356252632,-0.8287073302520533
-6.318082788671024,0.18416649744746194,14.95176397032053,3.0193376356252632,-0.8287073302520533
4.536129473444267,5.5466487004349965,14.95176397032053,3.0193376356252632,-0.8287073302520533
