Actual,Predicted,MSE,MAE,Pseudo_r2
-2.1450459652706844,0.45701685496182304,9.593519109821338,2.3037205317899,-0.1733557828941128
2.0366598778004072,1.3617344664804327,9.593519109821338,2.3037205317899,-0.1733557828941128
-0.3468208092485549,-0.16733690133306323,9.593519109821338,2.3037205317899,-0.1733557828941128
0.7118311242022582,0.6217361342684175,9.593519109821338,2.3037205317899,-0.1733557828941128
-2.372393961179008,1.3038645063759122,9.593519109821338,2.3037205317899,-0.1733557828941128
-6.184759916492693,2.2744881880635663,9.593519109821338,2.3037205317899,-0.1733557828941128
0.7984031936127743,2.1229594559607214,9.593519109821338,2.3037205317899,-0.1733557828941128
3.6194895591647334,1.823668542105743,9.593519109821338,2.3037205317899,-0.1733557828941128
-3.704606385571533,1.2365242602363757,9.593519109821338,2.3037205317899,-0.1733557828941128
4.835542464408444,2.143768314539126,9.593519109821338,2.3037205317899,-0.1733557828941128
0.47287899860917937,1.569825859620361,9.593519109821338,2.3037205317899,-0.1733557828941128
-0.39603960396039606,1.9474430308277795,9.593519109821338,2.3037205317899,-0.1733557828941128
3.1347962382445136,1.122562253246941,9.593519109821338,2.3037205317899,-0.1733557828941128
-1.2655024044545684,1.8119728610104209,9.593519109821338,2.3037205317899,-0.1733557828941128
-2.177476000936549,2.0683052404453472,9.593519109821338,2.3037205317899,-0.1733557828941128
1.495016611295681,1.623219639233843,9.593519109821338,2.3037205317899,-0.1733557828941128
0.9145129224652087,0.8927319171745555,9.593519109821338,2.3037205317899,-0.1733557828941128
0.21710811984368217,-0.047382979031360656,9.593519109821338,2.3037205317899,-0.1733557828941128
1.9482184055370415,0.3923818320424087,9.593519109821338,2.3037205317899,-0.1733557828941128
3.614169459071326,2.1086597483390883,9.593519109821338,2.3037205317899,-0.1733557828941128
-3.491543917075832,2.366506823838168,9.593519109821338,2.3037205317899,-0.1733557828941128
-2.955082742316785,2.144566673667874,9.593519109821338,2.3037205317899,-0.1733557828941128
-2.166377816291161,0.5959345195540767,9.593519109821338,2.3037205317899,-0.1733557828941128
1.5338194619059593,0.6079549556612893,9.593519109821338,2.3037205317899,-0.1733557828941128
-3.372603372603373,2.602834832377136,9.593519109821338,2.3037205317899,-0.1733557828941128
3.306953080836631,2.0961004831930956,9.593519109821338,2.3037205317899,-0.1733557828941128
4.993909866017052,2.193395769566874,9.593519109821338,2.3037205317899,-0.1733557828941128
3.731178033658104,1.475407769379657,9.593519109821338,2.3037205317899,-0.1733557828941128
0.9162951956414067,2.3079876412333893,9.593519109821338,2.3037205317899,-0.1733557828941128
3.3468802295003584,2.6938979249471107,9.593519109821338,2.3037205317899,-0.1733557828941128
-2.024623803009576,1.6372979897116695,9.593519109821338,2.3037205317899,-0.1733557828941128
0.7347254447022429,1.327687035650203,9.593519109821338,2.3037205317899,-0.1733557828941128
4.696338990287117,2.2607310730386474,9.593519109821338,2.3037205317899,-0.1733557828941128
1.3742331288343559,1.7181631553458607,9.593519109821338,2.3037205317899,-0.1733557828941128
1.4804533888503355,2.5217660550813363,9.593519109821338,2.3037205317899,-0.1733557828941128
0.6422786931024853,2.1667193872754105,9.593519109821338,2.3037205317899,-0.1733557828941128
0.7677543186180422,1.2976315342821265,9.593519109821338,2.3037205317899,-0.1733557828941128
1.0092771944132939,1.4174942230411551,9.593519109821338,2.3037205317899,-0.1733557828941128
-6.318082788671024,1.5836781850382933,9.593519109821338,2.3037205317899,-0.1733557828941128
4.536129473444267,2.4475622007408133,9.593519109821338,2.3037205317899,-0.1733557828941128
